Wall time,Step,Value
1555573631.2611768,5112320,-0.061110395938158035
1555575322.463921,5192320,0.004400848411023617
1555577035.9410105,5272320,-0.047301966696977615
1555578809.3444376,5352320,-0.05028687044978142
1555580438.5439289,5412352,-0.06331449747085571
1555583037.7882988,5472384,-0.030412141233682632
1555585618.5542564,5532416,-0.06226144731044769
1555588210.0032153,5592448,-0.10351832211017609
1555590632.327462,5652480,-0.04798118770122528
1555592824.061154,5712512,-0.09164377301931381
1555595016.8066297,5772544,-0.04465136677026749
1555597208.2742429,5832576,-0.11184024810791016
1555599399.2586472,5892608,-0.04750699922442436
1555601590.6274316,5952640,-0.17018204927444458
1555603774.2864807,6012672,-0.16956153512001038
1555605940.3469896,6072704,-0.10590074956417084
1555608098.1621425,6132736,-0.03161674365401268
1555610318.7636986,6192768,-0.11911381781101227
1555612832.480714,6252800,-0.08995969593524933
1555615387.1438217,6312832,-0.1464509814977646
1555617934.2973404,6372864,-0.04970210790634155
1555620473.652356,6432896,-0.13420690596103668
1555623034.6431286,6492928,-0.07884834706783295
1555625274.6372385,6552960,-0.05805668234825134
1555627191.367974,6600128,-0.10040726512670517
1555629111.7247434,6640128,0.1266666203737259
1555631028.5506399,6680128,0.03803660348057747
1555632951.1198528,6720128,0.04185093939304352
1555634875.101814,6760128,0.06810303032398224
1555636799.481396,6800128,0.043646439909935
1555638724.1734898,6840128,-0.02810482122004032
1555640648.6964364,6880128,-0.009036272764205933
1555642688.6336753,6920128,0.04183359816670418
1555645005.548536,6960128,-0.015770019963383675
1555647361.4669182,7000128,-0.0009748077136464417
1555649792.2925026,7040128,0.049516711384058
1555652240.6808972,7080128,-0.007276806514710188
1555654699.8740027,7120128,0.021983928978443146
1555657155.8780136,7160128,-0.07769645005464554
1555659605.1558917,7200128,-0.15021930634975433
1555662015.0942807,7240128,-0.016679974272847176
1555664397.0751705,7280128,-0.10026451200246811
1555666780.0129228,7320128,-0.014480368234217167
1555669182.5479639,7360128,0.061921946704387665
1555671524.9976892,7400128,-0.024525200948119164
1555673919.412906,7440128,-0.054895054548978806
1555676331.0610032,7480128,-0.002547137439250946
1555678729.3319142,7520128,0.08783736824989319
1555681126.0794444,7560128,0.06325820088386536
1555683519.9881968,7600128,0.06669232249259949
1555685916.5914292,7640128,0.06752587854862213
1555688281.0129514,7680128,0.11040595918893814
1555690670.2530174,7720128,0.1339702159166336
1555693080.3154361,7760128,-0.0007720825378783047
1555695575.5167706,7800128,0.09359409660100937
1555697053.3308747,7820160,0.5081556439399719
1555698403.8282583,7840192,0.40840885043144226
1555699752.7981095,7860224,0.4026224911212921
1555701104.3598166,7880256,0.1840467005968094
1555702454.0842311,7900288,0.4056774973869324
1555703805.780425,7920320,0.4032621681690216
1555705157.6742363,7940352,0.3388274610042572
1555706507.1477985,7960384,0.3437642455101013
1555707857.9459379,7980416,0.46661877632141113
1555709207.6448908,8000448,0.350455641746521
1555710692.5915534,8020480,0.4619641900062561
1555712265.4609218,8040512,0.3196490705013275
1555713767.7628288,8060544,0.23192057013511658
1555715239.6274936,8080576,0.5798847079277039
1555716710.792523,8100608,0.20809189975261688
1555718184.4746826,8120640,0.24685043096542358
1555719661.5045817,8140672,0.3960990011692047
1555721139.9935977,8160704,0.43084654211997986
1555722617.5526557,8180736,0.2626601755619049
1555724077.060506,8200768,0.41647467017173767
1555725534.2341554,8220800,0.24992604553699493
1555726989.873217,8240832,0.4186108410358429
1555728453.1718178,8260864,0.38817277550697327
1555729912.804768,8280896,0.25627848505973816
1555731381.7992914,8300928,0.4139536917209625
1555732844.722398,8320960,0.32836854457855225
1555734309.6519377,8340992,0.3474500775337219
1555735778.8103616,8361024,0.3685118556022644
1555737240.5183094,8381056,0.23589849472045898
1555738726.8121119,8401088,0.25272077322006226
1555740162.8989227,8421120,0.40282878279685974
1555741581.8592882,8441152,0.3908994495868683
1555742998.539458,8461184,0.38363587856292725
1555744412.9267697,8481216,0.29205936193466187
1555745842.9981318,8501248,0.3638291656970978
1555747288.3050568,8521280,0.505171000957489
1555748737.6536849,8541312,0.41801974177360535
1555750182.4591804,8561344,0.14355610311031342
1555751615.327544,8581376,0.42333537340164185
1555753047.0829258,8601408,0.41440388560295105
1555754464.9382317,8621440,0.25402095913887024
1555755872.8210752,8641472,0.516704261302948
1555757279.1090033,8661504,0.42536482214927673
1555758681.1733048,8681536,0.21883898973464966
1555760096.7954373,8701568,0.5353659987449646
1555761502.100683,8721600,0.39157330989837646
1555762888.586949,8741632,0.4534223675727844
1555764268.569148,8761664,0.4817284941673279
1555765671.0792415,8781696,0.30249443650245667
1555767079.1226833,8801728,0.3448377549648285
1555768489.1898928,8821760,0.2927149832248688
1555769899.007224,8841792,0.4214719235897064
1555771308.7911322,8861824,0.48693403601646423
1555772715.9163053,8881856,0.40556594729423523
1555774126.487387,8901888,0.4770779311656952
1555775533.6033463,8921920,0.34613314270973206
1555776944.5841582,8941952,0.18301509320735931
1555778365.6011114,8961984,0.514404296875
1555779781.7882714,8982016,0.2438334971666336
1555781197.52436,9002048,0.6915499567985535
1555782627.2319996,9022080,0.3645009994506836
1555784046.4688163,9042112,0.18390940129756927
1555785465.2801383,9062144,0.5563920736312866
1555786911.4377916,9082176,0.4242230951786041
1555788392.5956595,9102208,0.31670883297920227
1555789878.9556124,9122240,0.4718463718891144
1555791380.5240576,9142272,0.364602267742157
1555792880.2805436,9162304,0.26778778433799744
1555794382.0514183,9182336,0.4930502772331238
1555795882.088938,9202368,0.3773496747016907
1555797389.8560188,9222400,0.2714078426361084
1555798898.4526517,9242432,0.5795361995697021
1555800402.5904562,9262464,0.41394785046577454
1555801909.7576587,9282496,0.43604981899261475
1555803405.6234884,9302528,0.5299216508865356
1555804906.5572977,9322560,0.49536794424057007
1555806388.2589805,9342592,0.6984302401542664
1555807877.6414213,9362624,0.3541345000267029
1555809378.5527425,9382656,0.5240268111228943
1555810885.6541274,9402688,0.3672338128089905
1555812362.3042834,9422720,0.5508922338485718
1555813843.9239178,9442752,0.43068620562553406
1555815320.5704212,9462784,0.3724195957183838
1555816804.7578986,9482816,0.40041738748550415
1555818290.3749714,9502848,0.32086434960365295
1555819784.013333,9522880,0.5978164672851562
1555821278.7323258,9542912,0.5334140062332153
1555822777.4865868,9562944,0.4712725281715393
1555824278.3950522,9582976,0.17059411108493805
1555825778.8294725,9603008,0.6519174575805664
1555827263.3545277,9623040,0.30934205651283264
1555828737.5994298,9643072,0.7102308869361877
1555830183.2070076,9663104,0.10349494218826294
1555831662.420978,9683136,0.3985448479652405
1555833128.6110244,9703168,0.6715083718299866
1555834599.0659242,9723200,0.587641179561615
1555836074.0833442,9743232,0.35417184233665466
1555837587.1920128,9763264,0.3737927973270416
1555839087.2383826,9783296,0.6118968725204468
1555840583.3426218,9803328,0.4671176075935364
1555842065.1652193,9823360,0.6832981109619141
1555843550.4571548,9843392,0.24241293966770172
1555845044.6977985,9863424,0.7923545837402344
1555846548.3982553,9883456,0.46512332558631897
1555848039.5475988,9903488,0.4711698591709137
1555849533.7319036,9923520,0.25611555576324463
1555851031.9918976,9943552,0.47844669222831726
1555852530.9615884,9963584,0.3818269968032837
1555854004.532655,9983616,1.0165183544158936
1555855507.9090502,10003648,0.5175322890281677
1555857010.80819,10023680,0.3945595622062683
1555858505.2293253,10043712,0.5319879055023193
1555860013.2439568,10063744,0.4898531138896942
1555861522.1913197,10083776,0.6788237690925598
1555863007.2359622,10103808,0.3834857940673828
1555864488.8990297,10123840,0.5061561465263367
1555865985.9169078,10143872,0.6315807104110718
1555867478.9930382,10163904,0.44276919960975647
1555868968.3605895,10183936,0.4878557622432709
1555870459.425814,10203968,0.46379324793815613
1555871953.1549697,10224000,0.8210933804512024
1555873460.5306146,10244032,0.3742942810058594
1555874955.8509407,10264064,0.4086833894252777
1555876416.8174942,10284096,0.49527600407600403
1555877893.0011723,10304128,0.40721479058265686
1555879386.2496822,10324160,0.505471408367157
1555880881.4082592,10344192,0.7961018085479736
1555882377.487588,10364224,0.649416983127594
1555883870.1639302,10384256,0.6274439692497253
1555885370.948202,10404288,0.39201974868774414
1555886875.4150474,10424320,0.41206106543540955
1555888388.9735978,10444352,0.7156159281730652
1555889887.937919,10464384,0.3591662645339966
1555891380.8590913,10484416,0.4791453182697296
1555892867.465684,10504448,0.468075692653656
1555894358.7718978,10524480,0.6109382510185242
1555895856.505363,10544512,0.6440211534500122
1555897346.153121,10564544,0.44415727257728577
1555898841.2299156,10584576,0.8037524223327637
1555900331.657909,10604608,0.7818540930747986
1555901832.266288,10624640,0.3350066542625427
1555903327.840277,10644672,0.5400685667991638
1555904820.2519119,10664704,0.5183479189872742
1555906316.5563297,10684736,0.7555347084999084
1555907841.0830164,10704768,0.18731050193309784
1555909343.4647813,10724800,0.7569634914398193
1555910848.2519112,10744832,0.43907034397125244
1555912347.2743583,10764864,0.31690841913223267
1555913848.715167,10784896,0.832908570766449
1555915332.98044,10804928,0.40509340167045593
1555916841.286532,10824960,0.38762348890304565
1555918346.9980717,10844992,0.6383105516433716
1555919828.5920208,10865024,0.3007890284061432
1555921313.0064197,10885056,0.7775640487670898
1555922813.4469564,10905088,0.7813512086868286
1555924303.7540054,10925120,0.5713992118835449
1555925801.400334,10945152,0.44001254439353943
1555927307.1807947,10965184,0.3697035312652588
1555928791.0601218,10985216,0.7372906804084778
1555930270.4801118,11005248,0.41300368309020996
1555931772.432751,11025280,0.8483018279075623
1555933273.3261046,11045312,0.5764530897140503
1555934740.5386686,11065344,0.47927671670913696
1555936217.7539957,11085376,0.8412415385246277
1555937728.4566987,11105408,0.49203822016716003
1555939243.2842033,11125440,0.6508069634437561
1555940754.229802,11145472,0.7628313302993774
1555942229.3212461,11165504,0.5774344801902771
1555943739.2370896,11185536,0.7131708860397339
1555945244.432454,11205568,0.566755473613739
1555946759.486144,11225600,0.4556403160095215
1555948247.5560832,11245632,0.3982069492340088
1555949741.4688573,11265664,0.470084011554718
1555951221.2579503,11285696,0.6690316200256348
1555952711.7161882,11305728,0.6078994274139404
1555954200.6111493,11325760,0.767015814781189
1555955681.549931,11345792,0.35579007863998413
1555957178.2541625,11365824,0.5678509473800659
1555958684.1303852,11385856,0.5144044160842896
1555960172.7827227,11405888,0.4723343551158905
1555961675.0132074,11425920,0.7082546949386597
1555963154.7889605,11445952,0.6609978675842285
1555964642.624352,11465984,0.5990642309188843
1555966125.0645185,11486016,0.37588292360305786
1555967600.2171588,11506048,0.6933174133300781
1555969119.4195035,11526080,0.7375296950340271
1555970612.1258943,11546112,0.4663664996623993
1555972099.106337,11566144,0.7103139758110046
1555973605.2644396,11586176,0.15203899145126343
1555975107.051885,11606208,0.9206812977790833
1555976627.9186652,11626240,0.49597904086112976
1555978121.688661,11646272,0.7395998239517212
1555979599.0399237,11666304,0.5421459078788757
1555981092.7074747,11686336,0.6292919516563416
1555982576.6229887,11706368,0.4635870158672333
1555984093.5735936,11726400,0.6449193358421326
1555985600.078994,11746432,0.4992559850215912
1555987103.5689123,11766464,0.9112700819969177
1555988607.7849162,11786496,0.5685856938362122
1555990102.0499341,11806528,0.6105083227157593
1555991591.2582421,11826560,0.4458993077278137
1555993086.693224,11846592,0.711541473865509
1555994582.6821597,11866624,0.33183959126472473
1555996081.6150522,11886656,0.7633087038993835
1555997576.2127051,11906688,0.5589667558670044
1555999081.5572062,11926720,0.5085838437080383
1556000557.0541122,11946752,0.7296331524848938
1556002038.6425533,11966784,0.5901625752449036
1556003530.7268977,11986816,0.25483569502830505
1556004502.9523199,12000000,0.6297040581703186
