Wall time,Step,Value
1555657155.8780136,7160128,1.842263102531433
1555659605.1558917,7200128,1.8559757471084595
1555662015.0942807,7240128,1.8676974773406982
1555664397.0751705,7280128,1.886080026626587
1555666780.0129228,7320128,1.8912986516952515
1555669182.5479639,7360128,1.9084210395812988
1555671524.9976892,7400128,1.9208087921142578
1555673919.412906,7440128,1.9315965175628662
1555676331.0610032,7480128,1.9407668113708496
1555678729.3319142,7520128,1.9504835605621338
1555681126.0794444,7560128,1.962916612625122
1555683519.9881968,7600128,1.9757949113845825
1555685916.5914292,7640128,1.9795384407043457
1555688281.0129514,7680128,1.995609164237976
1555690670.2530174,7720128,2.0077946186065674
1555693080.3154361,7760128,2.0176639556884766
1555695575.5167706,7800128,2.0259947776794434
1555697053.3308747,7820160,1.9820529222488403
1555698403.8282583,7840192,1.9940505027770996
1555699752.7981095,7860224,2.004456043243408
1555701104.3598166,7880256,2.0132360458374023
1555702454.0842311,7900288,2.0238165855407715
1555703805.780425,7920320,2.034398078918457
1555705157.6742363,7940352,2.0342440605163574
1555706507.1477985,7960384,2.029923439025879
1555707857.9459379,7980416,2.061082601547241
1555709207.6448908,8000448,2.0532355308532715
1555710692.5915534,8020480,2.0611155033111572
1555712265.4609218,8040512,2.0615415573120117
1555713767.7628288,8060544,2.069822072982788
1555715239.6274936,8080576,2.0842738151550293
1555716710.792523,8100608,2.083390712738037
1555718184.4746826,8120640,2.0938210487365723
1555719661.5045817,8140672,2.0920372009277344
1555721139.9935977,8160704,2.095050573348999
1555722617.5526557,8180736,2.1136510372161865
1555724077.060506,8200768,2.1118814945220947
1555725534.2341554,8220800,2.107607841491699
1555726989.873217,8240832,2.1415112018585205
1555728453.1718178,8260864,2.1447224617004395
1555729912.804768,8280896,2.1427955627441406
1555731381.7992914,8300928,2.147928237915039
1555732844.722398,8320960,2.1474246978759766
1555734309.6519377,8340992,2.141281843185425
1555735778.8103616,8361024,2.159214735031128
1555737240.5183094,8381056,2.1636528968811035
1555738726.8121119,8401088,2.1639504432678223
1555740162.8989227,8421120,2.186589002609253
1555741581.8592882,8441152,2.1853983402252197
1555742998.539458,8461184,2.166661024093628
1555744412.9267697,8481216,2.1953320503234863
1555745842.9981318,8501248,2.1894824504852295
1555747288.3050568,8521280,2.1949307918548584
1555748737.6536849,8541312,2.2103326320648193
1555750182.4591804,8561344,2.2003910541534424
1555751615.327544,8581376,2.204594612121582
1555753047.0829258,8601408,2.2269721031188965
1555754464.9382317,8621440,2.216433525085449
1555755872.8210752,8641472,2.2371327877044678
1555757279.1090033,8661504,2.215815544128418
1555758681.1733048,8681536,2.2362518310546875
1555760096.7954373,8701568,2.235541582107544
1555761502.100683,8721600,2.2416279315948486
1555762888.586949,8741632,2.252556562423706
1555764268.569148,8761664,2.2610580921173096
1555765671.0792415,8781696,2.245607852935791
1555767079.1226833,8801728,2.256411552429199
1555768489.1898928,8821760,2.26719331741333
1555769899.007224,8841792,2.268183469772339
1555771308.7911322,8861824,2.2504448890686035
1555772715.9163053,8881856,2.267951011657715
1555774126.487387,8901888,2.27846360206604
1555775533.6033463,8921920,2.282398223876953
1555776944.5841582,8941952,2.279829263687134
1555778365.6011114,8961984,2.285942792892456
1555779781.7882714,8982016,2.286665201187134
1555781197.52436,9002048,2.292797327041626
1555782627.2319996,9022080,2.296736478805542
1555784046.4688163,9042112,2.305302619934082
1555785465.2801383,9062144,2.302654504776001
1555786911.4377916,9082176,2.315084457397461
1555788392.5956595,9102208,2.309668779373169
1555789878.9556124,9122240,2.319363594055176
1555791380.5240576,9142272,2.3089303970336914
1555792880.2805436,9162304,2.3181052207946777
1555794382.0514183,9182336,2.3077638149261475
1555795882.088938,9202368,2.3347623348236084
1555797389.8560188,9222400,2.317115306854248
1555798898.4526517,9242432,2.3323261737823486
1555800402.5904562,9262464,2.3278512954711914
1555801909.7576587,9282496,2.319139003753662
1555803405.6234884,9302528,2.3385121822357178
1555804906.5572977,9322560,2.342918634414673
1555806388.2589805,9342592,2.3343019485473633
1555807877.6414213,9362624,2.339425563812256
1555809378.5527425,9382656,2.339245080947876
1555810885.6541274,9402688,2.3556835651397705
1555812362.3042834,9422720,2.344515562057495
1555813843.9239178,9442752,2.351609945297241
1555815320.5704212,9462784,2.335890769958496
1555816804.7578986,9482816,2.347182035446167
1555818290.3749714,9502848,2.3645782470703125
1555819784.013333,9522880,2.372973918914795
1555821278.7323258,9542912,2.3474133014678955
1555822777.4865868,9562944,2.3577632904052734
1555824278.3950522,9582976,2.3599836826324463
1555825778.8294725,9603008,2.37247896194458
1555827263.3545277,9623040,2.362215995788574
1555828737.5994298,9643072,2.3761377334594727
1555830183.2070076,9663104,2.3820996284484863
1555831662.420978,9683136,2.3692359924316406
1555833128.6110244,9703168,2.383511781692505
1555834599.0659242,9723200,2.3723716735839844
1555836074.0833442,9743232,2.374533176422119
1555837587.1920128,9763264,2.381565570831299
1555839087.2383826,9783296,2.3804967403411865
1555840583.3426218,9803328,2.393090009689331
1555842065.1652193,9823360,2.3982114791870117
1555843550.4571548,9843392,2.3959367275238037
1555845044.6977985,9863424,2.389824390411377
1555846548.3982553,9883456,2.3913838863372803
1555848039.5475988,9903488,2.398287773132324
1555849533.7319036,9923520,2.39223575592041
1555851031.9918976,9943552,2.389009714126587
1555852530.9615884,9963584,2.4015755653381348
1555854004.532655,9983616,2.4068453311920166
1555855507.9090502,10003648,2.407288074493408
1555857010.80819,10023680,2.404513359069824
1555858505.2293253,10043712,2.4115447998046875
1555860013.2439568,10063744,2.4089231491088867
1555861522.1913197,10083776,2.4093141555786133
1555863007.2359622,10103808,2.4023468494415283
1555864488.8990297,10123840,2.410773754119873
1555865985.9169078,10143872,2.41899037361145
1555867478.9930382,10163904,2.410132884979248
1555868968.3605895,10183936,2.4155304431915283
1555870459.425814,10203968,2.4174253940582275
1555871953.1549697,10224000,2.419860601425171
1555873460.5306146,10244032,2.414825677871704
1555874955.8509407,10264064,2.422790050506592
1555876416.8174942,10284096,2.4248545169830322
1555877893.0011723,10304128,2.4194843769073486
1555879386.2496822,10324160,2.41760516166687
1555880881.4082592,10344192,2.4251744747161865
1555882377.487588,10364224,2.4264371395111084
1555883870.1639302,10384256,2.4286890029907227
1555885370.948202,10404288,2.418210029602051
1555886875.4150474,10424320,2.4229722023010254
1555888388.9735978,10444352,2.4298689365386963
1555889887.937919,10464384,2.424835443496704
1555891380.8590913,10484416,2.4338150024414062
1555892867.465684,10504448,2.4214766025543213
1555894358.7718978,10524480,2.4374685287475586
1555895856.505363,10544512,2.4406211376190186
1555897346.153121,10564544,2.429551839828491
1555898841.2299156,10584576,2.4452903270721436
1555900331.657909,10604608,2.4455559253692627
1555901832.266288,10624640,2.4280176162719727
1555903327.840277,10644672,2.4400832653045654
1555904820.2519119,10664704,2.432253837585449
1555906316.5563297,10684736,2.4396183490753174
1555907841.0830164,10704768,2.4191226959228516
1555909343.4647813,10724800,2.4461281299591064
1555910848.2519112,10744832,2.4388034343719482
1555912347.2743583,10764864,2.430724859237671
1555913848.715167,10784896,2.441682815551758
1555915332.98044,10804928,2.453235626220703
1555916841.286532,10824960,2.4467649459838867
1555918346.9980717,10844992,2.4448182582855225
1555919828.5920208,10865024,2.43487811088562
1555921313.0064197,10885056,2.4460599422454834
1555922813.4469564,10905088,2.449098825454712
1555924303.7540054,10925120,2.4352288246154785
1555925801.400334,10945152,2.439697742462158
1555927307.1807947,10965184,2.429826259613037
1555928791.0601218,10985216,2.4488089084625244
1555930270.4801118,11005248,2.4421262741088867
1555931772.432751,11025280,2.437664270401001
1555933273.3261046,11045312,2.453158378601074
1555934740.5386686,11065344,2.437434434890747
1555936217.7539957,11085376,2.4483232498168945
1555937728.4566987,11105408,2.4425225257873535
1555939243.2842033,11125440,2.44465970993042
1555940754.229802,11145472,2.4490981101989746
1555942229.3212461,11165504,2.4404518604278564
1555943739.2370896,11185536,2.4502780437469482
1555945244.432454,11205568,2.446653127670288
1555946759.486144,11225600,2.4296913146972656
1555948247.5560832,11245632,2.447857618331909
1555949741.4688573,11265664,2.4520626068115234
1555951221.2579503,11285696,2.4394853115081787
1555952711.7161882,11305728,2.453206777572632
1555954200.6111493,11325760,2.4460480213165283
1555955681.549931,11345792,2.436656951904297
1555957178.2541625,11365824,2.452845811843872
1555958684.1303852,11385856,2.43914532661438
1555960172.7827227,11405888,2.452591896057129
1555961675.0132074,11425920,2.439972162246704
1555963154.7889605,11445952,2.4406673908233643
1555964642.624352,11465984,2.450902223587036
1555966125.0645185,11486016,2.4480884075164795
1555967600.2171588,11506048,2.4540390968322754
1555969119.4195035,11526080,2.450190544128418
1555970612.1258943,11546112,2.4537627696990967
1555972099.106337,11566144,2.4535529613494873
1555973605.2644396,11586176,2.460683822631836
1555975107.051885,11606208,2.4529471397399902
1555976627.9186652,11626240,2.4591991901397705
1555978121.688661,11646272,2.454073190689087
1555979599.0399237,11666304,2.457096815109253
1555981092.7074747,11686336,2.458763837814331
1555982576.6229887,11706368,2.4575564861297607
1555984093.5735936,11726400,2.451140880584717
1555985600.078994,11746432,2.451610803604126
1555987103.5689123,11766464,2.460895299911499
1555988607.7849162,11786496,2.4549591541290283
1555990102.0499341,11806528,2.4526684284210205
1555991591.2582421,11826560,2.4680416584014893
1555993086.693224,11846592,2.451974868774414
1555994582.6821597,11866624,2.463500499725342
1555996081.6150522,11886656,2.455416202545166
1555997576.2127051,11906688,2.4582695960998535
1555999081.5572062,11926720,2.4514873027801514
1556000557.0541122,11946752,2.4549431800842285
1556002038.6425533,11966784,2.45564866065979
1556003530.7268977,11986816,2.4504356384277344
1556004502.9523199,12000000,2.457162857055664
